FormID,GridX,GridY,EDID,LandscapeID,PathgridID
0x014C1016,-8,53,"wilderness",0x01582BE4,0x00000000
0x014C1015,-7,52,"wilderness",0x01582BE2,0x00000000
0x014C1014,-8,52,"wilderness",0x01582BE0,0x00000000
0x014C1013,-7,55,"wilderness",0x01582BEE,0x00000000
0x014C1012,-8,55,"wilderness",0x01582BEC,0x00000000
0x014C1011,-7,54,"wilderness",0x01582BEA,0x00000000
0x014C1010,-8,54,"wilderness",0x01582BE8,0x00000000
0x014C0F77,-5,49,"wilderness",0x01582BF6,0x00000000
0x014C0F76,-6,49,"wilderness",0x01582BF4,0x00000000
0x014C0F75,-5,48,"wilderness",0x01582BF2,0x00000000
0x014C0F74,-6,48,"wilderness",0x01582BF0,0x00000000
0x014C0F73,-5,51,"wilderness",0x01582BFE,0x00000000
0x014C0F72,-6,51,"wilderness",0x01582BFC,0x00000000
0x014C0F71,-5,50,"wilderness",0x01582BFA,0x00000000
0x014C0F70,-6,50,"wilderness",0x01582BF8,0x00000000
0x014C0F6F,-5,53,"wilderness",0x01582C06,0x00000000
0x014C0F6E,-6,53,"wilderness",0x01582C04,0x00000000
0x014C0F6D,-5,52,"wilderness",0x01582C02,0x00000000
0x014C0F6C,-6,52,"wilderness",0x01582C00,0x00000000
0x014C0F6B,-5,55,"wilderness",0x01582C0E,0x00000000
0x014C0F6A,-6,55,"wilderness",0x01582C0C,0x00000000
0x014C0F69,-5,54,"wilderness",0x01582C0A,0x00000000
0x014C0F68,-6,54,"wilderness",0x01582C08,0x00000000
0x014C0ECB,-3,49,"wilderness",0x01582C16,0x01F8C255
0x014C0ECA,-4,49,"wilderness",0x01582C14,0x01F8C254
0x014C0EC9,-3,48,"wilderness",0x01582C12,0x01F8C253
0x014C0EC8,-4,48,"wilderness",0x01582C10,0x01F8C252
0x014C0EC7,-3,51,"wilderness",0x01582C1E,0x00000000
0x014C0EC6,-4,51,"wilderness",0x01582C1C,0x00000000
0x014C0EC5,-3,50,"wilderness",0x01582C1A,0x01F8C251
0x014C0EC4,-4,50,"wilderness",0x01582C18,0x01F8C250
0x014C0EC3,-3,53,"wilderness",0x01582C26,0x00000000
0x014C0EC2,-4,53,"wilderness",0x01582C24,0x00000000
0x014C0EC1,-3,52,"wilderness",0x01582C22,0x00000000
0x014C0EC0,-4,52,"wilderness",0x01582C20,0x00000000
0x014C0EBF,-3,55,"wilderness",0x01582C2E,0x00000000
0x014C0EBE,-4,55,"wilderness",0x01582C2C,0x00000000
0x014C0EBD,-3,54,"wilderness",0x01582C2A,0x00000000
0x014C0EBC,-4,54,"wilderness",0x01582C28,0x00000000
0x014C0E17,-1,49,"wilderness",0x01582C36,0x00000000
0x014C0E16,-2,49,"wilderness",0x01582C34,0x01F8C24F
0x014C0E15,-1,48,"wilderness",0x01582C32,0x00000000
0x014C0E14,-2,48,"wilderness",0x01582C30,0x00000000
0x014C0E13,-1,51,"wilderness",0x01582C3E,0x00000000
0x014C0E12,-2,51,"wilderness",0x01582C3C,0x00000000
0x014C0E11,-1,50,"wilderness",0x01582C3A,0x00000000
0x014C0E10,-2,50,"wilderness",0x01582C38,0x00000000
0x014C0E0F,-1,53,"wilderness",0x01582C46,0x00000000
0x014C0E0E,-2,53,"wilderness",0x01582C44,0x00000000
0x014C0E0D,-1,52,"wilderness",0x01582C42,0x00000000
0x014C0E0C,-2,52,"wilderness",0x01582C40,0x00000000
0x014C0E0B,-1,55,"wilderness",0x01582C4E,0x00000000
0x014C0E0A,-2,55,"wilderness",0x01582C4C,0x00000000
0x014C0E09,-1,54,"wilderness",0x01582C4A,0x00000000
0x014C0E08,-2,54,"wilderness",0x01582C48,0x00000000
0x014C102F,-7,41,"wilderness",0x01582B56,0x01F8C24E
0x014C102E,-8,41,"wilderness",0x01582B54,0x00000000
0x014C102D,-7,40,"wilderness",0x01582B52,0x00000000
0x014C102C,-8,40,"wilderness",0x01582B50,0x00000000
0x014C102B,-7,43,"AldSRedaynia03",0x01582B5E,0x01582B5F
0x014C102A,-8,43,"AldSRedaynia02",0x01582B5C,0x01582B5D
0x014C1029,-7,42,"AldSRedaynia01",0x01582B5A,0x01582B5B
0x014C1028,-8,42,"AldSRedaynia00",0x01582B58,0x01F8C24D
0x014C1027,-7,45,"wilderness",0x01582B66,0x00000000
0x014C1026,-8,45,"wilderness",0x01582B64,0x01F8C24C
0x014C1025,-7,44,"wilderness",0x01582B62,0x01F8C24B
0x014C1024,-8,44,"wilderness",0x01582B60,0x01F8C24A
0x014C1023,-7,47,"wilderness",0x01582B6E,0x00000000
0x014C1022,-8,47,"wilderness",0x01582B6C,0x00000000
0x014C1021,-7,46,"wilderness",0x01582B6A,0x00000000
0x014C1020,-8,46,"wilderness",0x01582B68,0x00000000
0x014C0F87,-5,41,"wilderness",0x01582B76,0x01F8C249
0x014C0F86,-6,41,"wilderness",0x01582B74,0x01F8C248
0x014C0F85,-5,40,"wilderness",0x01582B72,0x01F8C247
0x014C0F84,-6,40,"wilderness",0x01582B70,0x00000000
0x014C0F83,-5,43,"wilderness",0x01582B7E,0x01F8C246
0x014C0F82,-6,43,"wilderness",0x01582B7C,0x01F8C245
0x014C0F81,-5,42,"wilderness",0x01582B7A,0x01F8C244
0x014C0F80,-6,42,"wilderness",0x01582B78,0x01F8C243
0x014C0F7F,-5,45,"wilderness",0x01582B86,0x00000000
0x014C0F7E,-6,45,"wilderness",0x01582B84,0x00000000
0x014C0F7D,-5,44,"wilderness",0x01582B82,0x01F8C242
0x014C0F7C,-6,44,"wilderness",0x01582B80,0x01F8C241
0x014C0F7B,-5,47,"wilderness",0x01582B8E,0x00000000
0x014C0F7A,-6,47,"wilderness",0x01582B8C,0x00000000
0x014C0F79,-5,46,"wilderness",0x01582B8A,0x00000000
0x014C0F78,-6,46,"wilderness",0x01582B88,0x00000000
0x014C0EDB,-3,41,"wilderness",0x01582B96,0x01F8C240
0x014C0EDA,-4,41,"wilderness",0x01582B94,0x01F8C23F
0x014C0ED9,-3,40,"wilderness",0x01582B92,0x01F8C23E
0x014C0ED8,-4,40,"wilderness",0x01582B90,0x01F8C23D
0x014C0ED7,-3,43,"wilderness",0x01582B9E,0x01F8C23C
0x014C0ED6,-4,43,"wilderness",0x01582B9C,0x01F8C23B
0x014C0ED5,-3,42,"wilderness",0x01582B9A,0x01F8C23A
0x014C0ED4,-4,42,"wilderness",0x01582B98,0x01F8C239
0x014C0ED3,-3,45,"wilderness",0x01582BA6,0x00000000
0x014C0ED2,-4,45,"wilderness",0x01582BA4,0x00000000
0x014C0ED1,-3,44,"wilderness",0x01582BA2,0x00000000
0x014C0ED0,-4,44,"wilderness",0x01582BA0,0x00000000
0x014C0ECF,-3,47,"wilderness",0x01582BAE,0x00000000
0x014C0ECE,-4,47,"wilderness",0x01582BAC,0x01F8C238
0x014C0ECD,-3,46,"wilderness",0x01582BAA,0x00000000
0x014C0ECC,-4,46,"wilderness",0x01582BA8,0x00000000
0x014C0E27,-1,41,"wilderness",0x01582BB6,0x01F8C237
0x014C0E26,-2,41,"wilderness",0x01582BB4,0x01F8C236
0x014C0E25,-1,40,"wilderness",0x01582BB2,0x01F8C235
0x014C0E24,-2,40,"wilderness",0x01582BB0,0x01F8C234
0x014C0E23,-1,43,"wilderness",0x01582BBE,0x00000000
0x014C0E22,-2,43,"wilderness",0x01582BBC,0x00000000
0x014C0E21,-1,42,"wilderness",0x01582BBA,0x01582BBB
0x014C0E20,-2,42,"wilderness",0x01582BB8,0x01F8C233
0x014C0E1F,-1,45,"wilderness",0x01582BC6,0x01582BC7
0x014C0E1E,-2,45,"wilderness",0x01582BC4,0x00000000
0x014C0E1D,-1,44,"wilderness",0x01582BC2,0x01582BC3
0x014C0E1C,-2,44,"wilderness",0x01582BC0,0x01582BC1
0x014C0E1B,-1,47,"wilderness",0x01582BCE,0x00000000
0x014C0E1A,-2,47,"wilderness",0x01582BCC,0x00000000
0x014C0E19,-1,46,"wilderness",0x01582BCA,0x00000000
0x014C0E18,-2,46,"wilderness",0x01582BC8,0x00000000
0x014C103F,-7,33,"wilderness",0x01582AD6,0x01F8C232
0x014C103E,-8,33,"wilderness",0x01582AD4,0x01F8C231
0x014C103D,-7,32,"wilderness",0x01582AD2,0x01F8C230
0x014C103C,-8,32,"wilderness",0x01582AD0,0x01F8C22F
0x014C103B,-7,35,"wilderness",0x01582ADE,0x01F8C22E
0x014C103A,-8,35,"wilderness",0x01582ADC,0x01F8C22D
0x014C1039,-7,34,"wilderness",0x01582ADA,0x01F8C22C
0x014C1038,-8,34,"wilderness",0x01582AD8,0x01F8C22B
0x014C1037,-7,37,"UrshilakuSCamp03",0x01582AE6,0x01582AE7
0x014C1036,-8,37,"UrshilakuSCamp02",0x01582AE4,0x01F8C22A
0x014C1035,-7,36,"UrshilakuSCamp01",0x01582AE2,0x01582AE3
0x014C1034,-8,36,"UrshilakuSCamp00",0x01582AE0,0x01582AE1
0x014C1033,-7,39,"wilderness",0x01582AEE,0x00000000
0x014C1032,-8,39,"wilderness",0x01582AEC,0x00000000
0x014C1031,-7,38,"wilderness",0x01582AEA,0x01F8C229
0x014C1030,-8,38,"wilderness",0x01582AE8,0x01F8C228
0x014C0F97,-5,33,"wilderness",0x01582AF6,0x01F8C227
0x014C0F96,-6,33,"wilderness",0x01582AF4,0x01F8C226
0x014C0F95,-5,32,"wilderness",0x01582AF2,0x01F8C225
0x014C0F94,-6,32,"wilderness",0x01582AF0,0x01F8C224
0x014C0F93,-5,35,"wilderness",0x01582AFE,0x01F8C223
0x014C0F92,-6,35,"wilderness",0x01582AFC,0x01F8C222
0x014C0F91,-5,34,"wilderness",0x01582AFA,0x01F8C221
0x014C0F90,-6,34,"wilderness",0x01582AF8,0x01F8C220
0x014C0F8F,-5,37,"wilderness",0x01582B06,0x01F8C21F
0x014C0F8E,-6,37,"wilderness",0x01582B04,0x01F8C21E
0x014C0F8D,-5,36,"wilderness",0x01582B02,0x01F8C21D
0x014C0F8C,-6,36,"wilderness",0x01582B00,0x01F8C21C
0x014C0F8B,-5,39,"wilderness",0x01582B0E,0x00000000
0x014C0F8A,-6,39,"wilderness",0x01582B0C,0x00000000
0x014C0F89,-5,38,"wilderness",0x01582B0A,0x01F8C21B
0x014C0F88,-6,38,"wilderness",0x01582B08,0x00000000
0x014C0EEB,-3,33,"wilderness",0x01582B16,0x01F8C21A
0x014C0EEA,-4,33,"wilderness",0x01582B14,0x01F8C219
0x014C0EE9,-3,32,"wilderness",0x01582B12,0x01F8C218
0x014C0EE8,-4,32,"wilderness",0x01582B10,0x01F8C217
0x014C0EE7,-3,35,"wilderness",0x01582B1E,0x01F8C216
0x014C0EE6,-4,35,"wilderness",0x01582B1C,0x01F8C215
0x014C0EE5,-3,34,"wilderness",0x01582B1A,0x01F8C214
0x014C0EE4,-4,34,"wilderness",0x01582B18,0x01F8C213
0x014C0EE3,-3,37,"wilderness",0x01582B26,0x01F8C212
0x014C0EE2,-4,37,"wilderness",0x01582B24,0x01F8C211
0x014C0EE1,-3,36,"wilderness",0x01582B22,0x01F8C210
0x014C0EE0,-4,36,"wilderness",0x01582B20,0x01F8C20F
0x014C0EDF,-3,39,"wilderness",0x01582B2E,0x01F8C20E
0x014C0EDE,-4,39,"wilderness",0x01582B2C,0x01F8C20D
0x014C0EDD,-3,38,"wilderness",0x01582B2A,0x01F8C20C
0x014C0EDC,-4,38,"wilderness",0x01582B28,0x01F8C20B
0x014C0E37,-1,33,"wilderness",0x01582B36,0x01F8C20A
0x014C0E36,-2,33,"wilderness",0x01582B34,0x01F8C209
0x014C0E35,-1,32,"wilderness",0x01582B32,0x01F8C208
0x014C0E34,-2,32,"wilderness",0x01582B30,0x01F8C207
0x014C0E33,-1,35,"wilderness",0x01582B3E,0x01F8C206
0x014C0E32,-2,35,"wilderness",0x01582B3C,0x01F8C205
0x014C0E31,-1,34,"wilderness",0x01582B3A,0x01F8C204
0x014C0E30,-2,34,"wilderness",0x01582B38,0x01F8C203
0x014C0E2F,-1,37,"Valenvaryon03",0x01582B46,0x01F8C202
0x014C0E2E,-2,37,"Valenvaryon02",0x01582B44,0x01F8C201
0x014C0E2D,-1,36,"Valenvaryon01",0x01582B42,0x01F8C200
0x014C0E2C,-2,36,"Valenvaryon00",0x01582B40,0x01F8C1FF
0x014C0E2B,-1,39,"wilderness",0x01582B4E,0x00000000
0x014C0E2A,-2,39,"wilderness",0x01582B4C,0x01F8C1FE
0x014C0E29,-1,38,"wilderness",0x01582B4A,0x01F8C1FD
0x014C0E28,-2,38,"wilderness",0x01582B48,0x01F8C1FC
0x01F8E00A,-9,59,"wilderness",0x00000000,0x00000000
0x01F8E009,-10,59,"wilderness",0x00000000,0x00000000
0x01F8E008,-11,59,"wilderness",0x00000000,0x00000000
0x01F8E007,-12,59,"wilderness",0x00000000,0x00000000
0x01F8E006,-13,59,"wilderness",0x00000000,0x00000000
0x01F8E005,-14,59,"wilderness",0x00000000,0x00000000
0x01F8E004,-15,59,"wilderness",0x00000000,0x00000000
0x01F8E003,-16,59,"wilderness",0x00000000,0x00000000
0x01F8E002,-9,58,"wilderness",0x00000000,0x00000000
0x01F8E001,-10,58,"wilderness",0x00000000,0x00000000
0x01F8E000,-11,58,"wilderness",0x00000000,0x00000000
0x01F8DFFF,-12,58,"wilderness",0x00000000,0x00000000
0x01F8DFFE,-13,58,"wilderness",0x00000000,0x00000000
0x01F8DFFD,-14,58,"wilderness",0x00000000,0x00000000
0x01F8DFFC,-15,58,"wilderness",0x00000000,0x00000000
0x01F8DFFB,-16,58,"wilderness",0x00000000,0x00000000
0x01F8DFFA,-9,57,"wilderness",0x00000000,0x00000000
0x01F8DFF9,-10,57,"wilderness",0x00000000,0x00000000
0x01F8DFF8,-11,57,"wilderness",0x00000000,0x00000000
0x01F8DFF7,-12,57,"wilderness",0x00000000,0x00000000
0x01F8DFF6,-13,57,"wilderness",0x00000000,0x00000000
0x01F8DFF5,-14,57,"wilderness",0x00000000,0x00000000
0x01F8DFF4,-15,57,"wilderness",0x00000000,0x00000000
0x01F8DFF3,-16,57,"wilderness",0x00000000,0x00000000
0x01F8DFF2,-9,56,"wilderness",0x00000000,0x00000000
0x01F8DFF1,-10,56,"wilderness",0x00000000,0x00000000
0x01F8DFF0,-11,56,"wilderness",0x00000000,0x00000000
0x01F8DFEF,-12,56,"wilderness",0x00000000,0x00000000
0x01F8DFEE,-13,56,"wilderness",0x00000000,0x00000000
0x01F8DFED,-14,56,"wilderness",0x00000000,0x00000000
0x01F8DFEC,-15,56,"wilderness",0x00000000,0x00000000
0x01F8DFEB,-16,56,"wilderness",0x00000000,0x00000000
0x01F8DFEA,-11,55,"wilderness",0x00000000,0x00000000
0x01F8DFE9,-12,55,"wilderness",0x00000000,0x00000000
0x01F8DFE8,-13,55,"wilderness",0x00000000,0x00000000
0x01F8DFE7,-14,55,"wilderness",0x00000000,0x00000000
0x01F8DFE6,-15,55,"wilderness",0x00000000,0x00000000
0x01F8DFE5,-16,55,"wilderness",0x00000000,0x00000000
0x01F8DFE4,-11,54,"wilderness",0x00000000,0x00000000
0x01F8DFE3,-12,54,"wilderness",0x00000000,0x00000000
0x01F8DFE2,-13,54,"wilderness",0x00000000,0x00000000
0x01F8DFE1,-14,54,"wilderness",0x00000000,0x00000000
0x01F8DFE0,-15,54,"wilderness",0x00000000,0x00000000
0x01F8DFDF,-16,54,"wilderness",0x00000000,0x00000000
0x01F8DFDE,-11,53,"wilderness",0x00000000,0x00000000
0x01F8DFDD,-12,53,"wilderness",0x00000000,0x00000000
0x01F8DFDC,-13,53,"wilderness",0x00000000,0x00000000
0x01F8DFDB,-14,53,"wilderness",0x00000000,0x00000000
0x01F8DFDA,-15,53,"wilderness",0x00000000,0x00000000
0x01F8DFD9,-16,53,"wilderness",0x00000000,0x00000000
0x01F8DFD8,-11,52,"wilderness",0x00000000,0x00000000
0x01F8DFD7,-12,52,"wilderness",0x00000000,0x00000000
0x01F8DFD6,-13,52,"wilderness",0x00000000,0x00000000
0x01F8DFD5,-14,52,"wilderness",0x00000000,0x00000000
0x01F8DFD4,-15,52,"wilderness",0x00000000,0x00000000
0x01F8DFD3,-16,52,"wilderness",0x00000000,0x00000000
0x01F8DFD2,-13,51,"wilderness",0x00000000,0x00000000
0x01F8DFD1,-14,51,"wilderness",0x00000000,0x00000000
0x01F8DFD0,-15,51,"wilderness",0x00000000,0x00000000
0x01F8DFCF,-16,51,"wilderness",0x00000000,0x00000000
0x01F8DFCE,-13,50,"wilderness",0x00000000,0x00000000
0x01F8DFCD,-14,50,"wilderness",0x00000000,0x00000000
0x01F8DFCC,-15,50,"wilderness",0x00000000,0x00000000
0x01F8DFCB,-16,50,"wilderness",0x00000000,0x00000000
0x01F8DFCA,-15,49,"wilderness",0x00000000,0x00000000
0x01F8DFC9,-16,49,"wilderness",0x00000000,0x00000000
0x01F8DFC8,-15,48,"wilderness",0x00000000,0x00000000
0x01F8DFC7,-16,48,"wilderness",0x00000000,0x00000000
0x014C1203,-13,49,"wilderness",0x01582A9E,0x00000000
0x014C1202,-14,49,"wilderness",0x01582A9C,0x00000000
0x014C1201,-13,48,"wilderness",0x01582A9A,0x00000000
0x014C1200,-14,48,"wilderness",0x01582A98,0x00000000
0x014C1167,-11,49,"wilderness",0x01582AA6,0x00000000
0x014C1166,-12,49,"wilderness",0x01582AA4,0x00000000
0x014C1165,-11,48,"wilderness",0x01582AA2,0x00000000
0x014C1164,-12,48,"wilderness",0x01582AA0,0x00000000
0x014C1163,-11,51,"wilderness",0x01582AAE,0x00000000
0x014C1162,-12,51,"wilderness",0x01582AAC,0x00000000
0x014C1161,-11,50,"wilderness",0x01582AAA,0x00000000
0x014C1160,-12,50,"wilderness",0x01582AA8,0x00000000
0x014C10C7,-9,49,"wilderness",0x01582AB6,0x00000000
0x014C10C6,-10,49,"wilderness",0x01582AB4,0x00000000
0x014C10C5,-9,48,"wilderness",0x01582AB2,0x00000000
0x014C10C4,-10,48,"wilderness",0x01582AB0,0x00000000
0x014C10C3,-9,51,"wilderness",0x01582ABE,0x00000000
0x014C10C2,-10,51,"wilderness",0x01582ABC,0x00000000
0x014C10C1,-9,50,"wilderness",0x01582ABA,0x00000000
0x014C10C0,-10,50,"wilderness",0x01582AB8,0x00000000
0x014C10BF,-9,53,"wilderness",0x01582AC6,0x00000000
0x014C10BE,-10,53,"wilderness",0x01582AC4,0x00000000
0x014C10BD,-9,52,"wilderness",0x01582AC2,0x00000000
0x014C10BC,-10,52,"wilderness",0x01582AC0,0x00000000
0x014C10BB,-9,55,"wilderness",0x01582ACE,0x00000000
0x014C10BA,-10,55,"wilderness",0x01582ACC,0x00000000
0x014C10B9,-9,54,"wilderness",0x01582ACA,0x00000000
0x014C10B8,-10,54,"wilderness",0x01582AC8,0x00000000
0x01F8DFC6,-15,47,"wilderness",0x00000000,0x00000000
0x01F8DFC5,-16,47,"wilderness",0x00000000,0x00000000
0x01F8DFC4,-15,46,"wilderness",0x00000000,0x00000000
0x01F8DFC3,-16,46,"wilderness",0x00000000,0x00000000
0x014C12A7,-15,41,"wilderness",0x01582A26,0x00000000
0x014C12A6,-16,41,"wilderness",0x01582A24,0x00000000
0x014C12A5,-15,40,"wilderness",0x01582A22,0x00000000
0x014C12A4,-16,40,"wilderness",0x01582A20,0x00000000
0x014C12A3,-15,43,"wilderness",0x01582A2E,0x00000000
0x014C12A2,-16,43,"wilderness",0x01582A2C,0x00000000
0x014C12A1,-15,42,"wilderness",0x01582A2A,0x00000000
0x014C12A0,-16,42,"wilderness",0x01582A28,0x00000000
0x014C129F,-15,45,"wilderness",0x01582A36,0x00000000
0x014C129E,-16,45,"wilderness",0x01582A34,0x00000000
0x014C129D,-15,44,"wilderness",0x01582A32,0x00000000
0x014C129C,-16,44,"wilderness",0x01582A30,0x00000000
0x014C1213,-13,41,"wilderness",0x01582A3E,0x00000000
0x014C1212,-14,41,"wilderness",0x01582A3C,0x00000000
0x014C1211,-13,40,"wilderness",0x01582A3A,0x00000000
0x014C1210,-14,40,"wilderness",0x01582A38,0x00000000
0x014C120F,-13,43,"wilderness",0x01582A46,0x00000000
0x014C120E,-14,43,"wilderness",0x01582A44,0x00000000
0x014C120D,-13,42,"wilderness",0x01582A42,0x00000000
0x014C120C,-14,42,"wilderness",0x01582A40,0x00000000
0x014C120B,-13,45,"wilderness",0x01582A4E,0x00000000
0x014C120A,-14,45,"wilderness",0x01582A4C,0x00000000
0x014C1209,-13,44,"wilderness",0x01582A4A,0x00000000
0x014C1208,-14,44,"wilderness",0x01582A48,0x00000000
0x014C1207,-13,47,"wilderness",0x01582A56,0x00000000
0x014C1206,-14,47,"wilderness",0x01582A54,0x00000000
0x014C1205,-13,46,"wilderness",0x01582A52,0x00000000
0x014C1204,-14,46,"wilderness",0x01582A50,0x00000000
0x014C1177,-11,41,"wilderness",0x01582A5E,0x00000000
0x014C1176,-12,41,"wilderness",0x01582A5C,0x00000000
0x014C1175,-11,40,"wilderness",0x01582A5A,0x00000000
0x014C1174,-12,40,"wilderness",0x01582A58,0x00000000
0x014C1173,-11,43,"wilderness",0x01582A66,0x00000000
0x014C1172,-12,43,"wilderness",0x01582A64,0x00000000
0x014C1171,-11,42,"wilderness",0x01582A62,0x00000000
0x014C1170,-12,42,"wilderness",0x01582A60,0x00000000
0x014C116F,-11,45,"wilderness",0x01582A6E,0x00000000
0x014C116E,-12,45,"wilderness",0x01582A6C,0x00000000
0x014C116D,-11,44,"wilderness",0x01582A6A,0x00000000
0x014C116C,-12,44,"wilderness",0x01582A68,0x00000000
0x014C116B,-11,47,"wilderness",0x01582A76,0x00000000
0x014C116A,-12,47,"wilderness",0x01582A74,0x00000000
0x014C1169,-11,46,"wilderness",0x01582A72,0x00000000
0x014C1168,-12,46,"wilderness",0x01582A70,0x00000000
0x014C10D7,-9,41,"wilderness",0x01582A7E,0x00000000
0x014C10D6,-10,41,"wilderness",0x01582A7C,0x00000000
0x014C10D5,-9,40,"wilderness",0x01582A7A,0x00000000
0x014C10D4,-10,40,"wilderness",0x01582A78,0x00000000
0x014C10D3,-9,43,"wilderness",0x01582A86,0x01F8C1FB
0x014C10D2,-10,43,"wilderness",0x01582A84,0x00000000
0x014C10D1,-9,42,"wilderness",0x01582A82,0x01F8C1FA
0x014C10D0,-10,42,"wilderness",0x01582A80,0x00000000
0x014C10CF,-9,45,"wilderness",0x01582A8E,0x00000000
0x014C10CE,-10,45,"wilderness",0x01582A8C,0x00000000
0x014C10CD,-9,44,"wilderness",0x01582A8A,0x01F8C1F9
0x014C10CC,-10,44,"wilderness",0x01582A88,0x00000000
0x014C10CB,-9,47,"wilderness",0x01582A96,0x00000000
0x014C10CA,-10,47,"wilderness",0x01582A94,0x00000000
0x014C10C9,-9,46,"wilderness",0x01582A92,0x00000000
0x014C10C8,-10,46,"wilderness",0x01582A90,0x00000000
0x014C12B7,-15,33,"wilderness",0x015829A6,0x01F8C1F8
0x014C12B6,-16,33,"wilderness",0x015829A4,0x015829A5
0x014C12B5,-15,32,"wilderness",0x015829A2,0x01F8C1F7
0x014C12B4,-16,32,"wilderness",0x015829A0,0x01F8C1F6
0x014C12B3,-15,35,"wilderness",0x015829AE,0x01F8C1F5
0x014C12B2,-16,35,"wilderness",0x015829AC,0x01F8C1F4
0x014C12B1,-15,34,"wilderness",0x015829AA,0x01F8C1F3
0x014C12B0,-16,34,"wilderness",0x015829A8,0x01F8C1F2
0x014C12AF,-15,37,"wilderness",0x015829B6,0x00000000
0x014C12AE,-16,37,"wilderness",0x015829B4,0x00000000
0x014C12AD,-15,36,"wilderness",0x015829B2,0x00000000
0x014C12AC,-16,36,"wilderness",0x015829B0,0x00000000
0x014C12AB,-15,39,"wilderness",0x015829BE,0x00000000
0x014C12AA,-16,39,"wilderness",0x015829BC,0x00000000
0x014C12A9,-15,38,"wilderness",0x015829BA,0x00000000
0x014C12A8,-16,38,"wilderness",0x015829B8,0x00000000
0x014C1223,-13,33,"wilderness",0x015829C6,0x01F8C1F1
0x014C1222,-14,33,"wilderness",0x015829C4,0x01F8C1F0
0x014C1221,-13,32,"wilderness",0x015829C2,0x01F8C1EF
0x014C1220,-14,32,"wilderness",0x015829C0,0x01F8C1EE
0x014C121F,-13,35,"wilderness",0x015829CE,0x01F8C1ED
0x014C121E,-14,35,"wilderness",0x015829CC,0x01F8C1EC
0x014C121D,-13,34,"wilderness",0x015829CA,0x01F8C1EB
0x014C121C,-14,34,"wilderness",0x015829C8,0x01F8C1EA
0x014C121B,-13,37,"wilderness",0x015829D6,0x010027A9
0x014C121A,-14,37,"wilderness",0x015829D4,0x00000000
0x014C1219,-13,36,"wilderness",0x015829D2,0x010027AA
0x014C1218,-14,36,"wilderness",0x015829D0,0x01F8C1E9
0x014C1217,-13,39,"wilderness",0x015829DE,0x00000000
0x014C1216,-14,39,"wilderness",0x015829DC,0x00000000
0x014C1215,-13,38,"wilderness",0x015829DA,0x00000000
0x014C1214,-14,38,"wilderness",0x015829D8,0x00000000
0x014C1187,-11,33,"wilderness",0x015829E6,0x01F8C1E8
0x014C1186,-12,33,"wilderness",0x015829E4,0x01F8C1E7
0x014C1185,-11,32,"wilderness",0x015829E2,0x01F8C1E6
0x014C1184,-12,32,"wilderness",0x015829E0,0x01F8C1E5
0x014C1183,-11,35,"wilderness",0x015829EE,0x01F8C1E4
0x014C1182,-12,35,"wilderness",0x015829EC,0x01F8C1E3
0x014C1181,-11,34,"wilderness",0x015829EA,0x01F8C1E2
0x014C1180,-12,34,"wilderness",0x015829E8,0x01F8C1E1
0x014C117F,-11,37,"wilderness",0x015829F6,0x01F8C1E0
0x014C117E,-12,37,"wilderness",0x015829F4,0x01F8C1DF
0x014C117D,-11,36,"wilderness",0x015829F2,0x01F8C1DE
0x014C117C,-12,36,"wilderness",0x015829F0,0x01F8C1DD
0x014C117B,-11,39,"wilderness",0x015829FE,0x00000000
0x014C117A,-12,39,"wilderness",0x015829FC,0x00000000
0x014C1179,-11,38,"wilderness",0x015829FA,0x00000000
0x014C1178,-12,38,"wilderness",0x015829F8,0x00000000
0x014C10E7,-9,33,"wilderness",0x01582A06,0x01F8C1DC
0x014C10E6,-10,33,"wilderness",0x01582A04,0x01F8C1DB
0x014C10E5,-9,32,"wilderness",0x01582A02,0x01F8C1DA
0x014C10E4,-10,32,"wilderness",0x01582A00,0x01F8C1D9
0x014C10E3,-9,35,"wilderness",0x01582A0E,0x01F8C1D8
0x014C10E2,-10,35,"wilderness",0x01582A0C,0x01F8C1D7
0x014C10E1,-9,34,"wilderness",0x01582A0A,0x01F8C1D6
0x014C10E0,-10,34,"wilderness",0x01582A08,0x01F8C1D5
0x014C10DF,-9,37,"Ashurnabitashpi03",0x01582A16,0x01582A17
0x014C10DE,-10,37,"Ashurnabitashpi02",0x01582A14,0x01582A15
0x014C10DD,-9,36,"Ashurnabitashpi01",0x01582A12,0x01582A13
0x014C10DC,-10,36,"Ashurnabitashpi00",0x01582A10,0x01582A11
0x014C10DB,-9,39,"wilderness",0x01582A1E,0x00000000
0x014C10DA,-10,39,"wilderness",0x01582A1C,0x00000000
0x014C10D9,-9,38,"wilderness",0x01582A1A,0x01F8C1D4
0x014C10D8,-10,38,"wilderness",0x01582A18,0x00000000
0x01F8DFC2,-17,59,"wilderness",0x00000000,0x00000000
0x01F8DFC1,-18,59,"wilderness",0x00000000,0x00000000
0x01F8DFC0,-19,59,"wilderness",0x00000000,0x00000000
0x01F8DFBF,-20,59,"wilderness",0x00000000,0x00000000
0x01F8DFBE,-21,59,"wilderness",0x00000000,0x00000000
0x01F8DFBD,-22,59,"wilderness",0x00000000,0x00000000
0x01F8DFBC,-23,59,"wilderness",0x00000000,0x00000000
0x01F8DFBB,-24,59,"wilderness",0x00000000,0x00000000
