RecordType,ModFilename,EDID,NumReferences,FormID,Fullname
CELL,,"TestPhantomTraps",,0x00047B5F,""
REFR,,"OblivionMqBrumaCitadelUpper",,0x00017163,""
REFR,,"OblivionMqBrumaMainLtoLord",,0x00017165,""
REFR,,"OblivionMqBrumaMainDoor",,0x00017166,""
REFR,,"OblivionMqCitadelLower",,0x000179B6,""
REFR,,"OblivionMqBrumaMainRtoLord",,0x000179D0,""
CELL,,"MQ14OblivionCitadel",,0x000461FB,"World Breaker"
CELL,,"ICElvenGardensInielSintavsHouseUpstairs",,0x0003FC07,"Iniel Sintav's Private Quarters"
CELL,,"BloodRunCave",,0x0003E2A3,"Bloodrun Cave"
REFR,,"MQ15CAMGrotto2ToGrotto1",,0x0003AF19,""
REFR,,"MQ15CAMGrotto2ToGrotto3",,0x0003AF6C,""
ACHR,,"EldamilRef",,0x0003C808,""
ACHR,,"AmkaosRef",,0x0003CD1D,""
ACHR,,"RanyuRef",,0x0003CD1E,""
ACHR,,"OrtheRef",,0x0003CD1F,""
REFR,,"MQ15EldamilEscortMarker",,0x0003CD20,""
REFR,,"MQ15CageLever01Ref",,0x0003CD21,""
ACHR,,"MQ15Prisoner01",,0x0003EAAF,""
ACHR,,"MQ15Prisoner02",,0x0003EAB0,""
REFR,,"MQ15PlayerCageMarker",,0x0003EABE,""
REFR,,"MQ15OrtheLairMarker",,0x0003EAC2,""
REFR,,"MQ15CageDownMarker",,0x00047224,""
REFR,,"MQ15Cage01a",,0x00092B15,""
REFR,,"MQ15Cage01b",,0x00092B1A,""
REFR,,"ParadiseCruelCage01AREF",,0x0009989F,""
REFR,,"ParadiseCruelCage01BREF",,0x000998A0,""
REFR,,"mq15NewDoor02REF",,0x0000C32B,""
REFR,,"MQ15NewDoor01REF",,0x0000C32C,""
CELL,,"ParadiseGrotto02",,0x0003AF13,"The Forbidden Grotto"
REFR,,"MS06LogRef",,0x000366B2,""
CELL,,"EmmaMayUpperDeck",,0x0003666B,"Emma May Upper Deck"
ACHR,,"OtumeelRef",,0x000359BB,""
CELL,,"LeyawiinOtumeelsHouse",,0x00030527,"Otumeel's House"
ACHR,,"CitySwimmerRef",,0x0000A12E,""
CELL,,"BravilCitySwimmerHouse",,0x0002FF4B,"City Swimmer's House"
ACHR,,"AlgotTheNorthernerRef",,0x0001D5BD,""
CELL,,"ICTempleDistrictAlgotsHouse",,0x0002C193,"Algot's House"
REFR,,"FightersGuildHallOut",,0x0001DC22,""
REFR,,"FightersGuildTowerUpIn",,0x0001DC01,""
REFR,,"FightersGuildTowerDownOut",,0x0001DC02,""
REFR,,"FightersGuildTowerUpOUt",,0x0001DC03,""
REFR,,"FightersGuildTowerDownIn",,0x0001DC04,""
CELL,,"ChorrolFightersGuildTower",,0x0001C793,"Chorrol Fighters Guild Tower"
CELL,,"FortVlastarus",,0x00015E1B,"Fort Vlastarus"
ACHR,,"SECutterRef",,0x00013B47,""
REFR,,"SECutterVendorChest",,0x00042B9D,""
REFR,,"xSE30CutterForgeHere",,0x0008119E,""
REFR,,"SENSCuttersWeaponsMARKER",,0x00082642,""
CELL,,"SENSCuttersWeapons",,0x0001231F,"Cutter's Weapons"
CELL,,"BreakneckCave02",,0x000A7951,"Lower Breakneck Cave"
CELL,,"Nonungalo",,0x000A04E9,"Nonungalo"
REFR,,"AUPracticeRoomsUpstairsTarget02",,0x0005C61C,""
REFR,,"AUPracticeRoomsUpstairsTarget03",,0x0005C61E,""
REFR,,"AUPracticeRoomsUpstairsTarget01",,0x0005C620,""
REFR,,"AUPracticeRoomsUpstairsTarget04",,0x0005C621,""
REFR,,"AUPracticeRoomsUpstairsMark03",,0x00071085,""
REFR,,"AUPracticeRoomsUpstairsMark01",,0x00071086,""
REFR,,"AUPracticeRoomsUpstairsMark02",,0x00071087,""
REFR,,"AUPracticeRoomsUpstairsMark04",,0x00071088,""
CELL,,"ICArcaneUniversityPracticeRoomsUpstairs",,0x000855A9,"Practice Rooms Upper Level "
REFR,,"OblivionRD05CitadelHall01bottom",,0x0005D909,""
REFR,,"OblivionRD05CitadelHall01top",,0x0005D90A,""
CELL,,"OblivionRDCitadel05Hall01",,0x0005D8F1,"Corridors of Dark Salvation"
CELL,,"DarkFissure02",,0x0005B2A9,"Dark Fissure Tunnels"
CELL,,"KindredCavern03",,0x0003E235,"Kindred Cave Winding Hollows"
CELL,,"ICTalosPlazaUlenAthramsHouseBasement",,0x0003C3BD,"Ulen Athram's Basement"
REFR,,"AdamusPhillidaBedRef",,0x00032674,""
CELL,,"ICTalosPlazaClaudiusArcadiasHouseUpstairs",,0x0003AD15,"Claudius Arcadia's Private Quarters"
CELL,,"ICTalosPlazaHelvoAtiusHouseUpstairs",,0x00037D09,"Helvo Atius' Private Quarters"
ACHR,,"SakeepaRef",,0x0002F862,""
CELL,,"AleswellSakeepasHouse",,0x0002F7D5,"Sakeepa's House"
CELL,,"TestStealth",,0x0002D31D,"Stealth Test"
REFR,,"AnvilCastleSecretDoorLever04",,0x00033BF4,""
REFR,,"CastleAnvilRoyalQuarters",,0x00033C92,""
REFR,,"AnvilCastleSecretDoorRef04",,0x00033BF1,""
REFR,,"CastleSecretBlack04",,0x0003CDC7,""
CELL,,"AnvilCastleRoyalQuarters",,0x0002C37D,"Royal Quarters"
ACHR,,"SeridurRef",,0x0001E078,""
ACHR,,"CylbenRef",,0x000947BC,""
REFR,,"MS23CylbenPatrolMarker",,0x000947BE,""
CELL,,"ICTempleDistrictSeridursHouse",,0x0002C189,"Seridur's House"
ACHR,,"DulGroShugRef",,0x0001C4B1,""
CELL,,"ICElvenGardensDulgroShugsHouse",,0x0002C125,"Dul gro-Shug's House"
REFR,,"MackamentainGate01REF",,0x00022756,""
REFR,,"MackamentainGate02REF",,0x00025DBA,""
REFR,,"MackamentainSecret01REF",,0x0002604C,""
REFR,,"MackamentainCage01REF",,0x00027038,""
REFR,,"MackamentainCage04REF",,0x0002703A,""
REFR,,"MackamentainCage02REF",,0x0002703B,""
REFR,,"MackamentainCage03BREF",,0x000C766A,""
CELL,,"Mackamentain",,0x00016645,"Mackamentain"
ACHR,,"SERendilDrararaRef",,0x00013BB7,""
REFR,,"SERendilCookMarker",,0x00081E18,""
REFR,,"SERendilHouseMarker",,0x00081E19,""
CELL,,"SENSRendilDrararasHouse",,0x00012315,"Rendil Drarara's House"
CELL,,"HaynoteCave03",,0x000A7947,"Haynote Winding Sump"
CELL,,"FortRedwater02",,0x000A72A3,"Fort Redwater Halls of Glory"
CELL,,"Wenyandawik02",,0x00095EDB,"Wenyandawik Edesel"
ACHR,,"TsalajmaREF",,0x000897E4,""
CELL,,"BorderWatchTsalajmasHouse",,0x00093CDF,"Tsalajma's House"
REFR,,"Xirethard02SecretDustFall03REF",,0x0007EC0A,""
REFR,,"Xirethard02SecretDustFall02REF",,0x0007EBAB,""
REFR,,"Xirethard02SecretBlack02REF",,0x0007EBA8,""
REFR,,"SE07Xirethard02Patrol01Home",,0x0007E3E2,""
REFR,,"SE07Xirethard02Patrol01Target",,0x0007E3E3,""
REFR,,"SE07Xirethard02DoorGuard01REF",,0x0007E3E4,""
REFR,,"Xirethard02to03REF",,0x0007E3E1,""
REFR,,"Xirethard02to01REFDUPLICATE000",,0x0007E3E7,""
ACHR,,"SE07ADSElite01",,0x0007EA4E,""
ACHR,,"SE07ADSElite02",,0x0007EA4F,""
REFR,,"SE07ASylMarker",,0x0007EA51,""
CELL,,"XPXirethard02",,0x0007E0D3,"Xirethard, Depths"
REFR,,"FieldHouse02NonLoadREF",,0x0005CC37,""
REFR,,"FieldHouse02Door2Ref",,0x0005CC1A,""
REFR,,"Fieldhouse02LowerRef",,0x0005CC1B,""
REFR,,"Fieldhouse02UpperRef",,0x0005CC1C,""
REFR,,"Fieldhouse02Door1Ref",,0x0005CC1D,""
CELL,,"FieldhouseCave02",,0x0005C627,"Dust Sumps of Fieldhouse"
REFR,,"DarkSancTarget1",,0x0004CF71,""
REFR,,"DarkSancDummy2",,0x0004CF73,""
REFR,,"DarkSancDummy1",,0x0004CF95,""
REFR,,"DarkSancDummy1HitRef",,0x0004F946,""
REFR,,"DarkSancTarget1HitRef",,0x0004F94A,""
REFR,,"DarkSancDummy2HitRef",,0x0004F94C,""
ACHR,,"Dark19Murderer3Ref",,0x00086759,""
REFR,,"MraajDarReadChair",,0x0004CF7A,""
REFR,,"MraajdarpracticeRef",,0x0006C66A,""
REFR,,"MraajDarSpellTarget",,0x0004CF96,""
REFR,,"AntoinettaSitChair",,0x0004CF68,""
CELL,,"CheydinhalSanctuaryTrainingRoom",,0x0004CF47,"Dark Brotherhood Training Room"
REFR,,"TG01RohssansChestRef",,0x00049D23,""
CELL,,"ICMarketDistrictAFightingChanceUpstairs",,0x00049AEF,"A Fighting Chance Private Quarters"
REFR,,"SigilStoneRDCitadel04Ref",,0x000C4792,""
REFR,,"CitadelLordLeft",,0x000462F6,""
REFR,,"CitadelLordRight",,0x000462F7,""
CELL,,"OblivionRDCitadel04Lord",,0x00042687,"Sigillum Sanguis"
REFR,,"UnderPallD4to2",,0x00097056,""
REFR,,"underpall4to1b",,0x00097040,""
REFR,,"underpall4to1a",,0x0009703F,""
CELL,,"UnderpallCave04",,0x0003E22B,"Underpall Keep - South Wing"
REFR,,"TG10JaksDesk",,0x0003D884,""
REFR,,"JakbenStudy",,0x0009DE8F,""
CELL,,"ICTalosPlazaJakbenImbelHouseTop",,0x0003D867,"Jakben Imbel's Private Quarters"
REFR,,"FortMagia03to01",,0x0003D1A5,""
REFR,,"FortMagia03to02",,0x0003D1A6,""
CELL,,"FortMagia03",,0x0003CD77,"Fort Magia Garrison Blocks"
REFR,,"MQ15GrottoEntrance",,0x00038078,""
REFR,,"MQ15CAMGrotto1ToGrotto2",,0x000391B6,""
ACHR,,"KathutetRef",,0x0003C807,""
CELL,,"ParadiseGrotto01",,0x00037E8F,"The Flooded Grotto"
CELL,,"TestCitadel",,0x00035A3B,""
CELL,,"TestMine",,0x000338A3,""
CELL,,"TestXenon",,0x0002910F,""
CELL,,"SancreTor",,0x00024803,"Dummy cell for GetInCell"
CELL,,"Narfinsel",,0x0001663B,"Narfinsel"
CELL,,"MingoCave",,0x000149B7,"Mingo Cave"
ACHR,,"SEMuurineRef",,0x00013BC6,""
CELL,,"SENSMuurinesHouse",,0x0001230B,"Muurine's House"
CELL,,"XPEbrocca05",,0x00010367,"Ebrocca, Fiele"
REFR,,"CheydinhalPracticeMarker",,0x000673F3,""
REFR,,"BurzSparMarker",,0x0000526C,""
REFR,,"KeldSparMarker",,0x0000526D,""
CELL,,"CheydinhalFightersGuildBasement",,0x0000691B,"Cheydinhal Fighters Guild Basement"
REFR,,"TG11ColController",,0x00008563,""
REFR,,"TG11cARGate01",,0x00008561,""
ACHR,,"TG11Statue01",,0x00014F1F,""
ACHR,,"TG11Statue02",,0x00014F1E,""
REFR,,"TG11cBossMarker",,0x00175C23,""
REFR,,"TG11cEnemyMarker4",,0x00175C27,""
REFR,,"TG11cEnemyMarker5",,0x00175C28,""
REFR,,"TG11cEnemyMarker6",,0x00175C29,""
REFR,,"TG11cSecretWallSwitch",,0x00175C2A,""
REFR,,"TG11WallTrap1a",,0x00175C2B,""
REFR,,"TG11WallTrap1b",,0x00175C2E,""
REFR,,"TG11WallTrap1c",,0x00175C2C,""
REFR,,"TG11WallTrap1d",,0x00175C2D,""
REFR,,"TG11cHiddenStairsREF",,0x00175C44,""
REFR,,"TG11WallTrap2c",,0x0004EC87,""
REFR,,"TG11Trap2Trigger",,0x0004EC86,""
REFR,,"TG11WallTrap2d",,0x0004EC85,""
REFR,,"TG11WallTrap2a",,0x0004EC84,""
REFR,,"TG11WallTrap2b",,0x0004EC82,""
REFR,,"TG11cDoorExitREF",,0x0009EA6D,""
REFR,,"TG11cEntREF",,0x0009EA6E,""
REFR,,"TG11TargetREF",,0x0006BDD3,""
REFR,,"TG11TargetMove",,0x0006BDD4,""
REFR,,"TG11cPressurePlateREF",,0x00175C47,""
CELL,,"ImperialSewerSystemTG11c",,0x0009DEF0,"Hall of Epochs"
REFR,,"KCrestDoorC2to4",,0x00083BEC,""
CELL,,"KingscrestCavern02",,0x0008371C,"Kingscrest Cavern Chert Galleries"
CELL,,"ICImperialLegionWatchTowerSWCaptainsQuarters",,0x0005397C,"Southwest Watch Captain's Quarters"
CELL,,"OblivionRD002Hall02",,0x000489B4,"Corridors of Dark Salvation"
CELL,,"Hame02",,0x000418D0,"Hame Wendesel"
ACHR,,"AlvalUvaniRef",,0x000359C4,""
CELL,,"LeyawiinAlvalUvanisHouse",,0x00030058,"Alval Uvani's House "
ACHR,,"RenaldViernisRef",,0x00034EBD,""
REFR,,"AUPracticeTarget1",,0x0005C604,""
REFR,,"AUPracticeRoomTarget2",,0x0005C605,""
REFR,,"AUPracticeRoomTarget2Mark",,0x000693FD,""
REFR,,"AUPracticeRoomTarget1Mark",,0x000693FE,""
CELL,,"ICArcaneUniversityPracticeRooms",,0x0002C174,"Practice Rooms"
CELL,,"WarehouseCreatures",,0x00028808,"Creature Testing Hall"
REFR,,"MQ06Ante2ToShrine",,0x00022DCD,""
REFR,,"MQ06Ante2ToAnte1",,0x0002509A,""
REFR,,"MQ06StoreroomSnackBreak",,0x00026FE4,""
CELL,,"LakeArriusShrineAntechamber02",,0x00022DCC,"Shrine Living Quarters"
CELL,,"XPGardens",,0x00019D44,"Dummy Cell"
CELL,,"Belda",,0x00016630,"Belda"
REFR,,"LostBoyCavernD1to3",,0x00097D11,""
REFR,,"LostBoyD1to2",,0x00097D14,""
CELL,,"LostBoyCaverns",,0x000149AC,"Lost Boy Cavern"
REFR,,"SE36RewardBoxRef",,0x000708AF,""
REFR,,"SEHirrusUpstairs",,0x00097644,""
CELL,,"SENSHirrusClitumnusHouseUpstairs",,0x00012300,"Hirrus Clutumnus' House Upstairs"
REFR,,"Mochomnach01toExteriorREF",,0x00041F95,""
REFR,,"Mochomnach01to03REF",,0x0004219C,""
REFR,,"Mochomnach01to02REF",,0x00042193,""
CELL,,"XPCann01",,0x0001035C,"Cann, The Great Hall"
REFR,,"AmelionDoorREF",,0x00016E41,""
REFR,,"FGC08SecretDoorREF01",,0x00016E46,""
REFR,,"AmelionTombCaveInRef",,0x00016E4F,""
CELL,,"AmelionFamilyTomb",,0x000091B0,"Amelion Tomb"
CELL,,"Ceyatatar02",,0x000CA702,"Ceyatatar Gorigarlas"
CELL,,"ExhaustedMine02",,0x0005F48E,"Exhausted Mine Spent Works"
CELL,,"TestSERyan",,0x0005985E,""
CELL,,"CursedMine03",,0x000579E6,"Cursed Mine Lower Galleries"
CELL,,"ICTempleDistrictGilenNorvalosHouseUpstairs",,0x0004EDAA,"Gilen Norvalo's Private Quarters"
CELL,,"ICMarketDistrictOfficeUpstairs",,0x0004BF92,"Office of Imperial Commerce Private Quarters"
CELL,,"ICMarketDistrictThreeBrothersUpstairs",,0x0004B952,"Three Brothers Trade Goods Private Quarters"
CELL,,"LeyawiinAhdarjisHouse2ndFloorEast",,0x0003E0EA,"Ahdarji's House 2nd Floor East"
CELL,,"Kvatch",,0x00032D3A,"Dummy cell for GetInCell"
ACHR,,"KyliusLonavoRef",,0x00181C65,""
REFR,,"SQ02GreylandMarker",,0x00189188,""
CELL,,"Greyland",,0x00031566,"Greyland"
CELL,,"TestChairs",,0x0002ECC6,"Chair testing"
ACHR,,"ViatorAcciusRef",,0x0001D15C,""
REFR,,"StonewallShieldsViatorChest",,0x00038000,""
REFR,,"VendorStonewallShieldsRef",,0x000CA178,""
CELL,,"ICMarketDistrictStonewallShields",,0x0002C16A,"Stonewall Shields"
REFR,,"ChorrolDungeonPostMarker",,0x0002BA7E,""
ACHR,,"ChorrolGuardJailorDayRef",,0x00028C8A,""
ACHR,,"ChorrolGuardJailorNightRef",,0x00028C8C,""
REFR,,"GuardRoundsMarker",,0x0004CAD6,""
REFR,,"ChorrolPrisonDoorREf",,0x000937EC,""
REFR,,"ChorrolPCCellDoorRef",,0x0009502F,""
REFR,,"ChorrolJailorDayBed",,0x0003FDC5,""
REFR,,"ChorrolJailorNightBed",,0x0003FDC6,""
REFR,,"XChorrolJailorWanderPlayerInJail",,0x0000961E,""
REFR,,"XChorrolJailorTriggerAPlayerInJail",,0x0000961F,""
REFR,,"XChorrolJailorTriggerBPlayerInJail",,0x00009620,""
REFR,,"XChorrolDungeonBeds",,0x00009832,""
CELL,,"ChorrolCastleDungeon",,0x0002898E,"Castle Chorrol Dungeon"
CELL,,"Kemen",,0x00016626,"Kemen"
CELL,,"SidewaysCave",,0x000149A2,"Sideways Cave"
REFR,,"SECorpserotFirstEncounterREF",,0x0005AC71,""
REFR,,"CorpserotFloorTriggerREF",,0x0005AC7D,""
REFR,,"XPCorpserotARGuardSpotREF",,0x0008E0BC,""
REFR,,"XPCorpserotDancerSpawn01REF",,0x0008E0BB,""
REFR,,"XPCorpserotDancerSpawn02REF",,0x0008E0AD,""
REFR,,"XPCorpserotArenaMonsterSpawnREF",,0x0008E09C,""
REFR,,"XPCorpserotNewDanceSpotREF",,0x0008E09A,""
REFR,,"SECorpserotBossTargetREF",,0x0005B37C,""
REFR,,"SECorpserotArenaWanderSpot",,0x0005DAEF,""
REFR,,"SECorpserotFightStarterREF",,0x0005DAEB,""
REFR,,"SECorpserotOpenTheDamnPathREF",,0x0005DAE7,""
REFR,,"SECorpserotTopTriggerREF",,0x0005B8D3,""
REFR,,"SEC3REF",,0x0005B81A,""
REFR,,"CorpserotBossPatrol03REF",,0x0005AC98,""
REFR,,"CorpserotBossPatrol02REF",,0x0005AC97,""
REFR,,"CorpserotBossPatrol01REF",,0x0005AC96,""
REFR,,"CorpserotArenaGuardSpotREF",,0x0005AC92,""
REFR,,"CorpserotRootGate02REF",,0x0005AC81,""
REFR,,"CorpserotRootGate01aREF",,0x0005AC7C,""
REFR,,"CorpserotFloor01REF",,0x0005AC7A,""
REFR,,"CorpserotWall01REF",,0x0005AC73,""
REFR,,"SECorpserotPatrol01REF",,0x0005AC72,""
REFR,,"CorpserotArenaMarkerREF",,0x0005AC70,""
REFR,,"CorpserotArenaGate02REF",,0x0005AC6A,""
REFR,,"CorpserotArenaGate01REF",,0x0005AC69,""
REFR,,"SEPrisonMarkerCorpserot",,0x0005AC65,""
REFR,,"TempJailSpot01",,0x0005AC64,""
REFR,,"SECorpserotAngerMarkerREF",,0x0005AC1A,""
REFR,,"CPTestSpot",,0x0005ABB5,""
REFR,,"SECorpserotArenaWinnerREF",,0x0005ABB4,""
REFR,,"SEPrisonDementiaDoor",,0x0005B39A,""
REFR,,"SEPrisonMarkerSheogorathDementia",,0x00089612,""
REFR,,"XPCorpseRotEndGuardREF",,0x0008DB14,""
REFR,,"XPCorpserotLootTriggerREF",,0x0005B561,""
CELL,,"XPCorpserotPassage01",,0x00010A5A,"Corpserot Prison"
REFR,,"SELimarkSkullREF",,0x000823C8,""
CELL,,"XPMilchar02b",,0x00010352,"Milchar, Xetrem"
ACHR,,"CarmenLitteRef",,0x000234D4,""
CELL,,"ChorrolAlbericLittesHouse",,0x00000826,"Alberic Litte's House"
REFR,,"TG08CatacombDoorRef",,0x00090111,""
REFR,,"MothPriestTendCrypt16x3",,0x0009832F,""
CELL,,"TempleOfTheAncestorMothCrypt",,0x0008FF6C,"Ancestor Moth Crypt"
CELL,,"Nagastani",,0x000817C8,"Nagastani"
REFR,,"BedJeanPierreLemonds",,0x00053B1A,""
CELL,,"BravilSilverHomeonthewater3rdFloor",,0x00053A94,"Silverhome 3rd Floor"
CELL,,"XXXRANDOMCave01",,0x0003E2D4,"Bleak Flats Cave"
CELL,,"TestFrank",,0x00033D34,"Nisin Cave"
REFR,,"LeyawiinMGAgataSleepMark",,0x0010363E,""
REFR,,"LeyawiinMGLabMark",,0x00103649,""
CELL,,"LeyawiinMagesGuildLaboratory",,0x00033370,"Mages Guild 2nd Floor West"
REFR,,"SkingradCastleSouthHallDoorToLQ",,0x0002D8D0,""
CELL,,"SkingradCastleSouthHall",,0x0002D164,"Castle Skingrad South Hall"
ACHR,,"InielSintavRef",,0x0001C4B0,""
CELL,,"ICElvenGardensInielSintavsHouse",,0x0002C1C4,"Iniel Sintav's House"
ACHR,,"VarnadoRef",,0x0001D210,""
ACHR,,"MaroRufusRef",,0x0001D211,""
REFR,,"BestDefenseVarnadoChest",,0x0003800E,""
REFR,,"BestDefenseMaroChest",,0x0003800F,""
ACHR,,"GinWulmRef",,0x0003E92E,""
REFR,,"VendorTheBestDefenseRef",,0x000CA177,""
CELL,,"ICMarketDistrictTheBestDefense",,0x0002C160,"The Best Defense"
CELL,,"TestStairs",,0x0002A66C,""
REFR,,"Dark08PlayerBedRef",,0x0002A422,""
REFR,,"Dark08PrimoRef",,0x0002A423,""
REFR,,"Dark08MatildeBedRef",,0x000852D5,""
REFR,,"Dark08DovesiBedRef",,0x000852D6,""
REFR,,"NevilleBedRef",,0x000852D8,""
REFR,,"NelsBedRef",,0x000852D9,""
REFR,,"Dark08Search8Ref",,0x000852E2,""
REFR,,"Dark08Search9Ref",,0x000852E3,""
REFR,,"Dark08Search10Ref",,0x000852E4,""
REFR,,"Dark08Search11Ref",,0x000852E5,""
REFR,,"Dark08Search12Ref",,0x000852E6,""
REFR,,"Dark08NevilleChestRef",,0x0002CD89,""
REFR,,"DovesiWaitChair",,0x0002BE80,""
CELL,,"SkingradSummitmistManorLivingQuarters",,0x0002A414,"Summitmist Manor Living Quarters"
REFR,,"MelusPetilusMarkerREF",,0x00026FBA,""
ACHR,,"MelusPetilusREF",,0x00026FC0,""
CELL,,"MelusPetilusHouse",,0x00025E28,"Melus Petilius' House"
CELL,,"ICMarket",,0x00022F48,"Dummy cell"
REFR,,"MiscarNewGate01REF",,0x00014F7B,""
REFR,,"Misc01ToMisc03",,0x00016121,""
REFR,,"Misc01Exit",,0x00016123,""
REFR,,"Misc01ToMisc02",,0x000162FF,""
REFR,,"MQ12MiscGate00REF",,0x00018276,""
REFR,,"MQ12GoblinWave01REF",,0x0001C0B0,""
REFR,,"MQ12TempEntry",,0x00015B6E,""
REFR,,"MiscarcandSWExit01A",,0x0009382C,""
REFR,,"MiscarcandSWExit01B",,0x0009382D,""
CELL,,"Miscarcand01",,0x000160A4,"Miscarcand"
REFR,,"SHole1to3",,0x00083E31,""
REFR,,"SHole1to2",,0x00083E2D,""
CELL,,"SmokeHoleCave",,0x00014998,"Smoke Hole Cave"
REFR,,"BlackrootPatrol13Target",,0x0004AA9C,""
REFR,,"BlackrootPatrol13Home",,0x0004AA9D,""
REFR,,"SEBlackrootPrisoner01Target",,0x0004A0BB,""
REFR,,"BlackrootPatrol03Target",,0x0004A0A5,""
REFR,,"BlackrootPatrol03Home",,0x0004A0B0,""
REFR,,"Blackroot2to3REF",,0x0001435C,""
REFR,,"Blackroot2to1REF",,0x0001435D,""
REFR,,"SEBlackrootLairGate01REF",,0x0008EC13,""
REFR,,"SEBlackrootLair02Trig01REF",,0x0008EC14,""
CELL,,"XPBlackrootLair02",,0x00010A50,"Blackroot Lair, Outer Encampment"
REFR,,"SE10Brellach05WaterREF",,0x00081B21,""
REFR,,"SE10Brellach05KnightPt02REF",,0x00081B19,""
REFR,,"SE10BrellachAITrig02REF",,0x00081B18,""
REFR,,"SE10BrellachCell5GateRef",,0x00048B48,""
REFR,,"Brellach05to04REF",,0x0001D9CB,""
REFR,,"Brellach05to01REF",,0x0001D93B,""
REFR,,"SE10BrellachCapstoneRef",,0x00017A9C,""
REFR,,"SE10StaadaEndMark",,0x0001AD7A,""
REFR,,"SE10BrellachChime1Ref",,0x0001B040,""
REFR,,"SE10BrellachChime2Ref",,0x0001B047,""
REFR,,"SE10BrellachChime3Ref",,0x0001B048,""
REFR,,"SE10BrellachChime4Ref",,0x0001B049,""
REFR,,"SE10BrellachStageTriggerRef",,0x00081DD9,""
REFR,,"SE10BrellachFountainRef",,0x00048B4A,""
REFR,,"SE10BrellachChimeSound2Ref",,0x0008F815,""
REFR,,"SE10BrellachChimeSound4Ref",,0x0008F816,""
REFR,,"SE10BrellachChimeSound3Ref",,0x0008F817,""
REFR,,"SE10BrellachFountainSoundRef",,0x0008F818,""
REFR,,"SE10BrellachChime1SoundRef1",,0x00094A27,""
REFR,,"SE10BrellachCapRef",,0x00095365,""
CELL,,"XPBrellach05",,0x00010348,"Brellach, Font of Rebirth"
CELL,,"CheydinhalLlevanaNedarensBasement",,0x0009228A,"Llevana Nedarens House Basement"
REFR,,"AncestorMothDorm",,0x0009DACB,""
REFR,,"AncestorMothMushroomGarden",,0x0009DACC,""
REFR,,"AncestorMothStoreroom",,0x0009DACD,""
CELL,,"TempleMothCatacombs02",,0x0009215E,"Catacombs of The Temple of The Moth"
REFR,,"XPXavaraPatrolGoal01",,0x0007DB42,""
REFR,,"XPXavaraPatrolGoal02",,0x0007DB43,""
REFR,,"XPXavaraPatrolGoal03",,0x0007DB70,""
REFR,,"XPXavaraPatrolGoal04",,0x0007DB71,""
CELL,,"XPXavara01",,0x00078CAE,"Xavara"
REFR,,"MQ10TriggerCitadelLord",,0x000C4702,""
REFR,,"MQ10Sigil",,0x000C4705,""
CELL,,"MQ10BrumaCitadelLord",,0x0005619A,"Sigillum Sanguis"
CELL,,"ICTalosPlazaThamrielsHouseBasement",,0x0003CEDE,"Thamriel's Basement"
ACHR,,"MaenlornRef",,0x0000BC7A,""
ACHR,,"CaenlornRef",,0x0000BC7B,""
REFR,,"FlowingBowlMaenlornChest",,0x00037688,""
REFR,,"MS04FaustinaAppearsMarker",,0x0003D4F6,""
REFR,,"MS04SignyAppearsMarker",,0x0003D4F7,""
REFR,,"FlowingBowlRentDoor",,0x00014893,""
ACHR,,"HirtelRef",,0x0005D2C4,""
REFR,,"FlowingBowlRentBed",,0x00010631,""
REFR,,"XMarkerTheFloatingBowl",,0x0006E2EE,""
REFR,,"FlowingBowlWork",,0x0007B7EF,""
REFR,,"VendorTheFlowingBowlRef",,0x000CA176,""
CELL,,"AnvilTheFlowingBowl",,0x000308D2,"The Flowing Bowl"
ACHR,,"EilonwyRef",,0x0000364A,""
ACHR,,"OrinturRef",,0x0000364B,""
CELL,,"CheydinhalWillowBank",,0x00030422,"Willow Bank"
REFR,,"MethredhelChairRef",,0x000A23B8,""
REFR,,"SkrivvaChairRef",,0x000A23B5,""
ACHR,,"MandilRef",,0x0001C4C2,""
ACHR,,"OthrelosRef",,0x0001C4C3,""
REFR,,"TG11GrayFoxStand",,0x00022F50,""
REFR,,"GrayFoxChairRef",,0x000A23A1,""
CELL,,"ICElvenGardensOthrelosHouse",,0x0002C1BA,"Othrelos' House"
ACHR,,"ErinaJeranusRef",,0x00028F8F,""
REFR,,"SkingradWestWealdInnBreadDelivery",,0x0002949E,""
ACHR,,"MaglirREF",,0x0002AE31,""
REFR,,"WestWealdInnErinaChest",,0x00037CCE,""
REFR,,"WestWealdErinaBed",,0x000A3199,""
CELL,,"SkingradWestWealdInn",,0x00027D5E,"West Weald Inn"
REFR,,"BlackRockR04ref",,0x000C57CC,""
REFR,,"BlackRockThing01",,0x000C57CB,""
REFR,,"BlackRockForceDoorREF",,0x00014D4D,""
REFR,,"BlackRockDoorLightREF",,0x00014D4E,""
CELL,,"BlackRockCaverns02",,0x0001C4FE,"Black Rock Main Chamber"
CELL,,"XPGloomstonePassage",,0x00019CC2,"Dummy cell"
CELL,,"FortUrasek",,0x00015E42,"Fort Urasek"
CELL,,"RockmilkCave",,0x0001498E,"Rockmilk Cave"
REFR,,"XPDireWarren02ato01REF",,0x0007D25B,""
REFR,,"XPDireWarren02bto01REF",,0x0007D384,""
CELL,,"XPDireWarren02",,0x00010A46,"Dire Warren, Subterrane"
ACHR,,"Xirethard01Melee04REF",,0x0007E230,""
