RecordType,ModFilename,EDID,NumReferences,FormID,Fullname
NPC_,,"0lliralaSsendas",,0x01260404,"Llirala Sendas"
NPC_,,"0tasellisSburtilius",,0x01260403,"Tasellis Burtilius"
NPC_,,"0thunmund",,0x01260402,"Thunmund"
NPC_,,"0hyring",,0x01260401,"Hyring"
NPC_,,"0rithrannir",,0x01260400,"Rithrannir"
NPC_,,"0torline",,0x012603FF,"Torline"
NPC_,,"0hlar",,0x012603FE,"Hlar"
NPC_,,"0jathlanie",,0x012603FD,"Jathlanie"
NPC_,,"0ernardSgenis",,0x012603FC,"Ernard Genis"
NPC_,,"0levusSmusilchiotus",,0x012603FB,"Levus Musilchiotus"
NPC_,,"0hurnfing",,0x012603FA,"Hurnfing"
NPC_,,"0jart",,0x012603F9,"Jart"
NPC_,,"0nevusaSveleth",,0x012603F8,"Nevusa Veleth"
NPC_,,"0horuliaSjannus",,0x012603F7,"Horulia Jannus"
NPC_,,"0llodenStenim",,0x012603F6,"Lloden Tenim"
NPC_,,"0depusanisSdenian",,0x012603F5,"Depusanis Denian"
NPC_,,"0holmgeira",,0x012603F4,"Holmgeira"
NPC_,,"0jolding",,0x012603F3,"Jolding"
NPC_,,"0irinwe",,0x012603F2,"Irinwe"
NPC_,,"0dortodd",,0x012603F1,"Dortodd"
NPC_,,"0pelenaSacicius",,0x012603F0,"Pelena Acicius"
NPC_,,"0eradan",,0x012603EF,"Eradan"
NPC_,,"0brasteir",,0x012603EE,"Brasteir"
NPC_,,"0tererShelothan",,0x012603ED,"Terer Helothan"
NPC_,,"0stluboSotiustiris",,0x012603EC,"Stlubo Otiustiris"
NPC_,,"0methuluSienith",,0x012603EB,"Methulu Ienith"
NPC_,,"0camas",,0x012603EA,"Camas"
NPC_,,"0araloseaSromori",,0x012603E9,"Aralosea Romori"
NPC_,,"0dryngheid",,0x012603E8,"Dryngheid"
NPC_,,"0burzobSgraTsharbag",,0x012603E7,"Burzob gra-Sharbag"
NPC_,,"0hakiStheShalt",,0x012603E6,"Haki the Halt"
NPC_,,"0tunengore",,0x012603E5,"Tunengore"
NPC_,,"0agarond",,0x012603E4,"Agarond"
NPC_,,"0gulitteScienne",,0x012603E3,"Gulitte Cienne"
NPC_,,"0ormaxSgeles",,0x012603E2,"Ormax Geles"
NPC_,,"0bjadmund",,0x012603E1,"Bjadmund"
NPC_,,"0meanen",,0x012603E0,"Meanen"
NPC_,,"0suraneSleoriane",,0x012603DE,"Surane Leoriane"
NPC_,,"0bashukSgraTbat",,0x012603DD,"Bashuk gra-Bat"
NPC_,,"0droAshavir",,0x012603DC,"Dro'Shavir"
NPC_,,"0odairanSashummiTammus",,0x012603DB,"Odairan Ashummi-Ammus"
NPC_,,"0valviusSmevureius",,0x012603DA,"Valvius Mevureius"
NPC_,,"0canodiaSfelannus",,0x012603D9,"Canodia Felannus"
NPC_,,"0nedhelas",,0x012603D8,"Nedhelas"
NPC_,,"0falanaamo",,0x012603D7,"Falanaamo"
NPC_,,"0hodlismod",,0x012603D6,"Hodlismod"
NPC_,,"0verickSgemain",,0x012603D5,"Verick Gemain"
NPC_,,"0urjorad",,0x012603D4,"Urjorad"
NPC_,,"0adusamsiSassurnarairan",,0x012603D3,"Adusamsi Assurnarairan"
NPC_,,"0llarosSuvayn",,0x012603D2,"Llaros Uvayn"
NPC_,,"0fovesSarenim",,0x012603D1,"Foves Arenim"
NPC_,,"0riAshajirr",,0x012603CF,"Ri'Shajirr"
NPC_,,"0iratianSalbarnian",,0x012603CE,"Iratian Albarnian"
NPC_,,"0shenk",,0x012603CD,"Shenk"
NPC_,,"0folmsSmirel",,0x012603CC,"Folms Mirel"
NPC_,,"0eraamion",,0x012603CB,"Eraamion"
NPC_,,"0medilaSindaren",,0x012603CA,"Medila Indaren"
NPC_,,"0ernandSthierry",,0x012603C9,"Ernand Thierry"
NPC_,,"0DukeAsSGuardUtomb2",,0x012603C8,"Duke's Guard"
NPC_,,"0DukeAsSGuardUtomb",,0x012603C7,"Duke's Guard"
NPC_,,"0DukeAsSGuard",,0x012603C6,"Duke's Guard"
NPC_,,"0barri",,0x012603C5,"Barri"
NPC_,,"0svog",,0x012603C4,"Svog"
NPC_,,"0rakoslod",,0x012603C3,"Rakoslod"
NPC_,,"0derarShlervu",,0x012603C2,"Derar Hlervu"
NPC_,,"0arnsSuvalas",,0x012603C1,"Arns Uvalas"
NPC_,,"0dinuroSienith",,0x012603C0,"Dinuro Ienith"
NPC_,,"0ordinatorUbalUur",,0x012603BF,"Ordinator Guard"
NPC_,,"0bodean",,0x012603BE,"Bodean"
NPC_,,"0lette",,0x012603BD,"Lette"
NPC_,,"0trelamSfalvani",,0x012603BC,"Trelam Falvani"
NPC_,,"0felisiSserano",,0x012603BB,"Felisi Serano"
NPC_,,"0ernsSmaren",,0x012603BA,"Erns Maren"
NPC_,,"0ranmirStheSseal",,0x012603B9,"Ranmir the Seal"
NPC_,,"0sticey",,0x012603B8,"Sticey"
NPC_,,"0ulmsSsaren",,0x012603B7,"Ulms Saren"
NPC_,,"0manerSuvaren",,0x012603B6,"Maner Uvaren"
NPC_,,"0adding",,0x012603B5,"Adding"
NPC_,,"0virgerd",,0x012603B4,"Virgerd"
NPC_,,"0arrinisScerunia",,0x012603B3,"Arrinis Cerunia"
NPC_,,"0arvameaSdalvani",,0x012603B2,"Arvamea Dalvani"
NPC_,,"0drathynSandavel",,0x012603B1,"Drathyn Andavel"
NPC_,,"0chark",,0x012603B0,"Chark"
NPC_,,"0idlami",,0x012603AF,"Idlami"
NPC_,,"0thurek",,0x012603AE,"Thurek"
NPC_,,"0bralisSseralas",,0x012603AD,"Bralis Seralas"
NPC_,,"0ghamborzSgroTbagdub",,0x012603AC,"Ghamborz gro-Bagdub"
NPC_,,"0nelynSsadri",,0x012603AB,"Nelyn Sadri"
NPC_,,"0shamarSgroTogar",,0x012603AA,"Shamar gro-Ogar"
NPC_,,"0fevrisSsenoril",,0x012603A9,"Fevris Senoril"
NPC_,,"0vavranSreni",,0x012603A8,"Vavran Reni"
NPC_,,"0haesmar",,0x012603A7,"Haesmar"
NPC_,,"0horstarShomeTwrecker",,0x012603A6,"Horstar Home-Wrecker"
NPC_,,"0nargolSgraTuftharz",,0x012603A5,"Nargol gra-Uftharz"
NPC_,,"0barirrid",,0x012603A4,"Barirrid"
NPC_,,"0gilsSoril",,0x012603A3,"Gils Oril"
NPC_,,"0val",,0x012603A2,"Val"
NPC_,,"0uupseSfyr",,0x012603A1,"Uupse Fyr"
NPC_,,"0tholerSsaryoni",,0x012603A0,"Tholer Saryoni"
NPC_,,"0bandenSindarys",,0x0126039F,"Banden Indarys"
NPC_,,"0dramSbero",,0x0126039E,"Dram Bero"
NPC_,,"0garding",,0x0126039D,"Garding the Bold"
NPC_,,"0rovoneSarvel",,0x0126039C,"Rovone Arvel"
NPC_,,"0llovynSandus",,0x0126039B,"Llovyn Andus"
NPC_,,"0manatSvarnanTadda",,0x0126039A,"Manat Varnan-Adda"
NPC_,,"0elmussaSdamori",,0x01260399,"Elmussa Damori"
NPC_,,"0irgola",,0x01260398,"Irgola"
NPC_,,"0nevenaSules",,0x01260397,"Nevena Ules"
NPC_,,"0tenisiSlladri",,0x01260396,"Tenisi Lladri"
NPC_,,"0ralenStilvur",,0x01260395,"Ralen Tilvur"
NPC_,,"0drarelSandus",,0x01260394,"Drarel Andus"
NPC_,,"0ynglingShalfTtroll",,0x01260393,"Yngling Half-Troll"
NPC_,,"0tarvynSfaren",,0x01260392,"Tarvyn Faren"
NPC_,,"0barenSalen",,0x01260391,"Baren Alen"
NPC_,,"0rolasaSoren",,0x01260390,"Rolasa Oren"
NPC_,,"0ilmeniSdren",,0x0126038F,"Ilmeni Dren"
NPC_,,"0odralShelvi",,0x0126038E,"Odral Helvi"
NPC_,,"0edrynoSarethi",,0x0126038D,"Edryno Arethi"
NPC_,,"0crassiusScurio",,0x0126038C,"Crassius Curio"
NPC_,,"0minassour",,0x0126038B,"Minassour"
NPC_,,"0ashibaal",,0x0126038A,"Ashibaal"
NPC_,,"0inerSraledran",,0x01260389,"Iner Raledran"
NPC_,,"0badalaSvelothren",,0x01260388,"Badala Velothren"
NPC_,,"0ienasoSadren",,0x01260387,"Ienaso Adren"
NPC_,,"0talisSveran",,0x01260386,"Talis Veran"
NPC_,,"0sanyon",,0x01260385,"Sanyon"
NPC_,,"0earmil",,0x01260384,"Earmil"
NPC_,,"0hyarnarenquar",,0x01260383,"Hyarnarenquar"
NPC_,,"0llaveleaSnelvani",,0x01260382,"Llavelea Nelvani"
NPC_,,"0uradrasSsadalas",,0x01260381,"Uradras Sadalas"
NPC_,,"0drireriSberano",,0x01260380,"Drireri Berano"
NPC_,,"0inganar",,0x0126037F,"Inganar"
NPC_,,"0anelSrethelas",,0x0126037E,"Anel Rethelas"
NPC_,,"0mindeliSsaren",,0x0126037D,"Mindeli Saren"
NPC_,,"0thovasiSalen",,0x0126037C,"Thovasi Alen"
NPC_,,"0tonasiSbelas",,0x0126037B,"Tonasi Belas"
NPC_,,"0norionil",,0x0126037A,"Norionil"
NPC_,,"0meryaran",,0x01260379,"Meryaran"
NPC_,,"0carecalmo",,0x01260378,"Carecalmo"
NPC_,,"0sovisaSadas",,0x01260377,"Sovisa Adas"
NPC_,,"0relasSarothan",,0x01260376,"Relas Arothan"
NPC_,,"0durusSmarius",,0x01260375,"Durus Marius"
NPC_,,"0ferilSsalmyn",,0x01260374,"Feril Salmyn's Corpse"
NPC_,,"0thiefSdeadS00",,0x01260373,"Dead Hero"
NPC_,,"0wizardSdeadS00",,0x01260372,"Dead Hero"
NPC_,,"0warriorSdeadS00",,0x01260371,"Dead Hero"
NPC_,,"0nathalaSherendas",,0x01260370,"Nathala Herendas"
NPC_,,"0mivulSurvon",,0x0126036F,"Mivul Urvon"
NPC_,,"0nilasSbrilyn",,0x0126036E,"Nilas Brilyn"
NPC_,,"0llathiseSdralas",,0x0126036C,"Llathise Dralas"
NPC_,,"0severaSmagia",,0x0126036B,"Severa Magia"
NPC_,,"0llandraleSvaram",,0x0126036A,"Llandrale Varam"
NPC_,,"0azukSgroTrugob",,0x01260369,"Azuk gro-Rugob"
NPC_,,"0garzonkSgroTmulakh",,0x01260368,"Garzonk gro-Mulakh"
NPC_,,"0durzSgraTrimph",,0x01260367,"Durz gra-Rimph"
NPC_,,"0ghobSgraTgholob",,0x01260366,"Ghob gra-Gholob"
NPC_,,"0shakhSgroTdurga",,0x01260365,"Shakh gro-Durga"
NPC_,,"0grazobSgraTkharz",,0x01260364,"Grazob gra-Kharz"
NPC_,,"0ulamSgroTshugham",,0x01260363,"Ulam gro-Shugham"
NPC_,,"0yargolSgroTbashnag",,0x01260362,"Yargol gro-Bashnag"
NPC_,,"0shelurSgraTyargul",,0x01260361,"Shelur gra-Yargul"
NPC_,,"0ghorlorzSgroTmoghakh",,0x01260360,"Ghorlorz gro-Moghakh"
NPC_,,"0shatSgroTshazog",,0x0126035E,"Shat gro-Shazog"
NPC_,,"0murobSgraTloghash",,0x0126035D,"Murob gra-Loghash"
NPC_,,"0shamobSgroTshatub",,0x0126035C,"Shamob gro-Shatub"
NPC_,,"0moghakhSgroTbar",,0x0126035A,"Moghakh gro-Bar"
NPC_,,"0bogakhSgroTmar",,0x01260359,"Bogakh gro-Mar"
NPC_,,"0shuraSgroTurgak",,0x01260358,"Shura gro-Urgak"
NPC_,,"0durSgroTgrambak",,0x01260357,"Dur gro-Grambak"
NPC_,,"0yazgashSgraTboga",,0x01260356,"Yazgash gra-Boga"
NPC_,,"0durzolSgroTdumulg",,0x01260355,"Durzol gro-Dumulg"
NPC_,,"0glushSgroTdul",,0x01260354,"Glush gro-Dul"
NPC_,,"0dreamerU06",,0x01260353,"Dreamer"
NPC_,,"0dreamerU05",,0x01260352,"Dreamer"
NPC_,,"0dreamerU04",,0x01260351,"Dreamer"
NPC_,,"0sulTmatuul",,0x01260350,"Sul-Matuul"
NPC_,,"0raesaSpullia",,0x0126034F,"Raesa Pullia"
NPC_,,"0zallaySsubaddamael",,0x0126034E,"Zallay Subaddamael"
NPC_,,"0auraneSfrernis",,0x0126034D,"Aurane Frernis"
NPC_,,"0andiluSdrothan",,0x0126034C,"Andilu Drothan"
NPC_,,"0stlenniusSvibato",,0x0126034B,"Stlennius Vibato"
NPC_,,"0corrudusSsecunia",,0x0126034A,"Corrudus Secunia"
NPC_,,"0dahleena",,0x01260349,"Dahleena"
NPC_,,"0uryneSnirith",,0x01260348,"Uryne Nirith"
NPC_,,"0ralenShlaalo",,0x01260347,"Ralen Hlaalo"
NPC_,,"0patababi",,0x01260346,"Patababi"
NPC_,,"0ashurTdan",,0x01260345,"Ashur-Dan"
NPC_,,"0tussi",,0x01260344,"Tussi"
NPC_,,"0zaba",,0x01260343,"Zaba"
NPC_,,"0ababaelStimsarTdadisun",,0x01260342,"Ababael Timsar-Dadisun"
NPC_,,"0sakulerib",,0x01260341,"Sakulerib"
NPC_,,"0kammu",,0x01260340,"Kammu"
NPC_,,"0sen",,0x0126033F,"Sen"
NPC_,,"0zallit",,0x0126033E,"Zallit"
NPC_,,"0kausi",,0x0126033D,"Kausi"
NPC_,,"0yenammu",,0x0126033C,"Yenammu"
NPC_,,"0dutadalk",,0x0126033B,"Dutadalk"
NPC_,,"0assammaTidan",,0x0126033A,"Assamma-Idan"
NPC_,,"0lanabi",,0x01260339,"Lanabi"
NPC_,,"0mabarrabael",,0x01260338,"Mabarrabael"
NPC_,,"0mamaea",,0x01260337,"Mamaea"
NPC_,,"0mausur",,0x01260336,"Mausur"
NPC_,,"0nummu",,0x01260335,"Nummu"
NPC_,,"0ulabael",,0x01260334,"Ulabael"
NPC_,,"0addammus",,0x01260333,"Addammus"
NPC_,,"0assabaTbentus",,0x01260332,"Assaba-Bentus"
NPC_,,"0kummu",,0x01260331,"Kummu"
NPC_,,"0kushishi",,0x01260330,"Kushishi"
NPC_,,"0hirarend",,0x0126032F,"Hirarend"
NPC_,,"0ulibabi",,0x0126032E,"Ulibabi"
NPC_,,"0massarapal",,0x0126032D,"Massarapal"
NPC_,,"0yantus",,0x0126032C,"Yantus"
NPC_,,"0hanTammu",,0x0126032B,"Han-Ammu"
NPC_,,"0ahaz",,0x0126032A,"Ahaz"
NPC_,,"0ulathTpal",,0x01260329,"Ulath-Pal"
NPC_,,"0ashuTahhe",,0x01260328,"Ashu-Ahhe"
NPC_,,"0ranabi",,0x01260327,"Ranabi"
NPC_,,"0addutTlamanu",,0x01260326,"Addut-Lamanu"
NPC_,,"0ainab",,0x01260325,"Ainab"
NPC_,,"0salattanat",,0x01260324,"Salattanat"
NPC_,,"0zebba",,0x01260323,"Zebba"
NPC_,,"0assemmus",,0x01260322,"Assemmus"
NPC_,,"0hainab",,0x01260321,"Hainab"
NPC_,,"0shabinbael",,0x01260320,"Shabinbael"
NPC_,,"0tussurradad",,0x0126031F,"Tussurradad"
NPC_,,"0shallathTpiremus",,0x0126031E,"Shallath-Piremus"
NPC_,,"0kurapli",,0x0126031D,"Kurapli"
NPC_,,"0zanummu",,0x0126031C,"Zanummu"
NPC_,,"0zabamund",,0x0126031B,"Zabamund"
NPC_,,"0maeli",,0x0126031A,"Maeli"
NPC_,,"0senipu",,0x01260319,"Senipu"
NPC_,,"0ahasour",,0x01260318,"Ahasour"
NPC_,,"0yen",,0x01260317,"Yen"
NPC_,,"0sakiran",,0x01260316,"Sakiran"
NPC_,,"0ninirrasour",,0x01260315,"Ninirrasour"
NPC_,,"0shara",,0x01260314,"Shara"
NPC_,,"0shimsun",,0x01260313,"Shimsun"
NPC_,,"0andalinShardil",,0x01260312,"Andalin Hardil"
NPC_,,"0trevynSfedos",,0x01260311,"Trevyn Fedos"
NPC_,,"0iletStistar",,0x01260310,"Ilet Tistar"
NPC_,,"0miaraSviake",,0x0126030F,"Miara Viake"
NPC_,,"0tamiraSvian",,0x0126030E,"Tamira Vian"
NPC_,,"0breloSathelvis",,0x0126030D,"Brelo Athelvis"
NPC_,,"0ervasSaradil",,0x0126030C,"Ervas Aradil"
NPC_,,"0fadrenSdalis",,0x0126030B,"Fadren Dalis"
NPC_,,"0favasSnilem",,0x0126030A,"Favas Nilem"
NPC_,,"0duldrarSsaren",,0x01260309,"Duldrar Saren"
NPC_,,"0grandSinquisitor",,0x01260308,"Grand Inquisitor"
NPC_,,"0delteSfyr",,0x01260307,"Delte Fyr"
NPC_,,"0beyteSfyr",,0x01260306,"Beyte Fyr"
NPC_,,"0alfeSfyr",,0x01260305,"Alfe Fyr"
NPC_,,"0Briring",,0x01260304,"Briring"
NPC_,,"0EirukiSHearthTHealer",,0x01260303,"Eiruki Hearth-Healer"
NPC_,,"0Bedraflod",,0x01260302,"Bedraflod"
NPC_,,"0Ingokning",,0x01260301,"Ingokning"
NPC_,,"0Heidmir",,0x01260300,"Heidmir"
NPC_,,"0Onasha",,0x012602FF,"Onasha"
NPC_,,"0Ukawei",,0x012602FE,"Ukawei"
NPC_,,"0VinnusSLaecinnius",,0x012602FD,"Vinnus Laecinnius"
NPC_,,"0Agning",,0x012602FB,"Agning"
NPC_,,"0Gaeldol",,0x012602FA,"Gaeldol"
NPC_,,"0Fainertil",,0x012602F9,"Fainertil"
NPC_,,"0Thoromlallor",,0x012602F8,"Thoromlallor"
NPC_,,"0Siltalaure",,0x012602F7,"Siltalaure"
NPC_,,"0Ian",,0x012602F6,"Ian"
NPC_,,"0OlfinSgroTLogrob",,0x012602F5,"Olfin gro-Logrob"
NPC_,,"0Fiiriel",,0x012602F4,"Fiiriel"
NPC_,,"0Haening",,0x012602F3,"Haening"
NPC_,,"0JAzhirr",,0x012602F2,"J'Zhirr"
NPC_,,"0ShazgobSgraTLuzgan",,0x012602F1,"Shazgob gra-Luzgan"
NPC_,,"0Bolrin",,0x012602F0,"Bolrin"
NPC_,,"0NevosiSHlan",,0x012602EF,"Nevosi Hlan"
NPC_,,"0ErvonaSBarys",,0x012602EE,"Ervona Barys"
NPC_,,"0NebiaSAmphia",,0x012602ED,"Nebia Amphia"
NPC_,,"0Landorume",,0x012602EC,"Landorume"
NPC_,,"0Nedhelorn",,0x012602EB,"Nedhelorn"
NPC_,,"0Aumsi",,0x012602EA,"Aumsi"
NPC_,,"0Fanildil",,0x012602E9,"Fanildil"
NPC_,,"0SirollusSSaccus",,0x012602E8,"Sirollus Saccus"
NPC_,,"0IulusSTruptor",,0x012602E7,"Iulus Truptor"
NPC_,,"0Kaye",,0x012602E6,"Kaye"
NPC_,,"0Frik",,0x012602E5,"Frik"
NPC_,,"0SauleiusSCullian",,0x012602E4,"Sauleius Cullian"
NPC_,,"0SarmosiaSVant",,0x012602E3,"Sarmosia Vant"
NPC_,,"0SynnolianSTunifus",,0x012602E2,"Synnolian Tunifus"
NPC_,,"0LalatiaSVarian",,0x012602E1,"Lalatia Varian"
NPC_,,"0FrostienSEphine",,0x012602E0,"Frostien Ephine"
NPC_,,"0BirardSAdrognese",,0x012602DF,"Birard Adrognese"
NPC_,,"0Jelin",,0x012602DE,"Jelin"
NPC_,,"0Sader",,0x012602DD,"Sader"
NPC_,,"0Ekkhi",,0x012602DC,"Ekkhi"
NPC_,,"0GlallianSMaraennius",,0x012602DB,"Glallian Maraennius"
NPC_,,"0vicciaSclaevius",,0x012602DA,"Viccia Claevius"
NPC_,,"0FraldStheSWhite",,0x012602D9,"Frald the White"
NPC_,,"0CavortiusSAlbuttian",,0x012602D8,"Cavortius Albuttian"
NPC_,,"0Joshur",,0x012602D7,"Joshur"
NPC_,,"0Norring",,0x012602D6,"Norring"
NPC_,,"0AlodieSJes",,0x012602D5,"Alodie Jes"
NPC_,,"0TuveneSArethan",,0x012602D4,"Tuvene Arethan"
NPC_,,"0AuguriusSSialius",,0x012602D3,"Augurius Sialius"
NPC_,,"0MatusSMido",,0x012602D2,"Matus Mido"
NPC_,,"0VarusSVatinius",,0x012602D1,"Varus Vatinius"
NPC_,,"0LlaalamSDredil",,0x012602D0,"Llaalam Dredil"
NPC_,,"0LassiniaSMussillius",,0x012602CF,"Lassinia Mussillius"
NPC_,,"0RucciaSConician",,0x012602CE,"Ruccia Conician"
NPC_,,"0LlivasSOthravel",,0x012602CD,"Llivas Othravel"
NPC_,,"0RelenSHlaalu",,0x012602CC,"Relen Hlaalu"
NPC_,,"0GalasSDrenim",,0x012602CB,"Galas Drenim"
NPC_,,"0baronkSgroTuzuk",,0x012602CA,"Baronk gro-Uzuk"
NPC_,,"0mauhulSgorTburish",,0x012602C9,"Mauhul gor-Burish"
NPC_,,"0gratSgroTgholfim",,0x012602C8,"Grat gro-Gholfim"
NPC_,,"0ushugSgraTolurba",,0x012602C6,"Ushug gra-Olurba"
NPC_,,"0durgashSgroTrushub",,0x012602C5,"Durgash gro-Rushub"
NPC_,,"0rolfishSgraTdugul",,0x012602C4,"Rolfish gra-Dugul"
NPC_,,"0ylbertSmeric",,0x012602C3,"Ylbert Meric"
NPC_,,"0ardhil",,0x012602C2,"Ardhil"
NPC_,,"0camandil",,0x012602C1,"Camandil"
NPC_,,"0viraninde",,0x012602C0,"Viraninde"
NPC_,,"0alfhedilSelfThewer",,0x012602BF,"Alfhedil Elf-Hewer"
NPC_,,"0rolsSienith",,0x012602BE,"Rols Ienith"
NPC_,,"0dolvasieSveloren",,0x012602BD,"Dolvasie Veloren"
NPC_,,"0erevenSvelas",,0x012602BC,"Ereven Velas"
NPC_,,"0fevusSaryon",,0x012602BB,"Fevus Aryon"
NPC_,,"0maralieSares",,0x012602BA,"Maralie Ares"
NPC_,,"0asum",,0x012602B9,"Asum"
NPC_,,"0daynilSfarandas",,0x012602B8,"Daynil Farandas"
NPC_,,"0tirasieSandalen",,0x012602B7,"Tirasie Andalen"
NPC_,,"0irvsieSothran",,0x012602B6,"Irvsie Othran"
NPC_,,"0llarenSterano",,0x012602B5,"Llaren Terano"
NPC_,,"0wihTeius",,0x012602B4,"Wih-Eius"
NPC_,,"0nakuma",,0x012602B3,"Nakuma"
NPC_,,"0chiwish",,0x012602B2,"Chiwish"
NPC_,,"0tanan",,0x012602B1,"Tanan"
NPC_,,"0maAkhar",,0x012602B0,"Ma'Khar"
NPC_,,"0mAshan",,0x012602AF,"M'Shan"
NPC_,,"0kisisa",,0x012602AE,"Kisisa"
NPC_,,"0jAraksa",,0x012602AD,"J'Raksa"
NPC_,,"0idhassi",,0x012602AC,"Idhassi"
NPC_,,"0daglinSselarar",,0x012602AB,"Daglin Selarar"
NPC_,,"0hynaSdornAke",,0x012602AA,"Hyna Dorn'ke"
NPC_,,"0vobendSdulfass",,0x012602A9,"Vobend Dulfass"
NPC_,,"0ildenSmirel",,0x012602A8,"Ilden Mirel"
NPC_,,"0frizkavSbrutya",,0x012602A7,"Frizkav Brutya"
NPC_,,"0hefadmir",,0x012602A5,"Hefadmir"
NPC_,,"0sittar",,0x012602A4,"Sittar"
NPC_,,"0ilfhild",,0x012602A3,"Ilfhild"
NPC_,,"0bedrir",,0x012602A2,"Bedrir"
NPC_,,"0velfred",,0x012602A1,"Velfred the Outlaw"
NPC_,,"0baleniSsalavel",,0x012602A0,"Baleni Salavel"
NPC_,,"0FadilaSBalvel",,0x0126029F,"Fadila Balvel"
NPC_,,"0HrondarSHighlander",,0x0126029E,"Hrondar Highlander"
NPC_,,"0RelienSRirne",,0x0126029D,"Relien Rirne"
NPC_,,"0ShurkulSgroTSharga",,0x0126029C,"Shurkul gro-Sharga"
NPC_,,"0RaAzhid",,0x0126029B,"Ra'Zhid"
NPC_,,"0PalliaSCeno",,0x0126029A,"Pallia Ceno"
NPC_,,"0FalvisSTunel",,0x01260299,"Falvis Tunel"
NPC_,,"0DalamSGavyn",,0x01260298,"Dalam Gavyn"
NPC_,,"0Trasteve",,0x01260296,"Trasteve"
NPC_,,"0PerienSAurelie",,0x01260295,"Perien Aurelie"
NPC_,,"0Glonagoth",,0x01260294,"Glonagoth"
NPC_,,"0MurudiusSFlaeus",,0x01260293,"Murudius Flaeus"
NPC_,,"0Okur",,0x01260292,"Okur"
NPC_,,"0yadbaSgroTkhash",,0x01260291,"Yadba gro-Khash"
NPC_,,"0bumbubSgroTmurgol",,0x0126028F,"Bumbub gro-Murgol"
NPC_,,"0ogrumbuSgroTbugarn",,0x0126028E,"Ogrumbu gro-Bugarn"
NPC_,,"0durzSgroTolor",,0x0126028D,"Durz gro-Olor"
NPC_,,"0snaglakSgroTyak",,0x0126028C,"Snaglak gro-Yak"
NPC_,,"0umugSgroTmashnar",,0x0126028B,"Umug gro-Mashnar"
NPC_,,"0gashnaSgroTmogduk",,0x0126028A,"Gashna gro-Mogduk"
NPC_,,"0lambugSgraTlurn",,0x01260289,"Lambug gra-Lurn"
NPC_,,"0gratSgraTsharolg",,0x01260288,"Grat gra-Sharolg"
NPC_,,"0lurogSgroTkhagdum",,0x01260287,"Lurog gro-Khagdum"
NPC_,,"0yamSgroTmuzgur",,0x01260286,"Yam gro-Muzgur"
NPC_,,"0kharzugSgraTgat",,0x01260285,"Kharzug gra-Gat"
NPC_,,"0daldurSsarys",,0x01260284,"Daldur Sarys"
NPC_,,"0golarSomoran",,0x01260283,"Golar Omoran"
NPC_,,"0RufinusSAlleius",,0x01260282,"Rufinus Alleius"
NPC_,,"0dolmesaSsarano",,0x01260281,"Dolmesa Sarano"
NPC_,,"0elethusStobor",,0x01260280,"Elethus Tobor"
NPC_,,"0SuvrynSDoves",,0x0126027F,"Suvryn Doves"
NPC_,,"0droAsakhar",,0x0126027E,"Dro'Sakhar"
NPC_,,"0narSgroTshagramph",,0x0126027D,"Nar gro-Shagramph"
NPC_,,"0DovresSVerethi",,0x0126027C,"Dovres Verethi"
NPC_,,"0VedamSDren",,0x0126027B,"Duke Vedam Dren"
NPC_,,"0burubSgraTbamog",,0x0126027A,"Burub gra-Bamog"
NPC_,,"0alofStheSeasterner",,0x01260279,"Alof the Easterner"
NPC_,,"0ManosSOthreleth",,0x01260278,"Manos Othreleth"
NPC_,,"0engaer",,0x01260277,"Engaer"
NPC_,,"0sondaaleSofSshimmerene",,0x01260276,"Sondaale of Shimmerene"
NPC_,,"0nelacar",,0x01260275,"Nelacar"
NPC_,,"0llerisSrathryon",,0x01260274,"Lleris Rathryon"
NPC_,,"0relsStenim",,0x01260273,"Rels Tenim"
NPC_,,"0berwen",,0x01260272,"Berwen"
NPC_,,"0teresSarothan",,0x01260271,"Teres Arothan"
NPC_,,"0novorSdrethan",,0x01260270,"Novor Drethan"
NPC_,,"0avonSoran",,0x0126026F,"Serjo Avon Oran"
NPC_,,"0nererSbeneran",,0x0126026E,"Nerer Beneran"
NPC_,,"0dangor",,0x0126026D,"Dangor"
NPC_,,"0stacey",,0x0126026C,"Gentleman Jim Stacey"
NPC_,,"0arantamo",,0x0126026B,"Crazy-Legs Arantamo"
NPC_,,"0sjoringShardTheart",,0x0126026A,"Sjoring Hard-Heart"
NPC_,,"0lorbumolSgroTaglakh",,0x01260269,"Lorbumol gro-Aglakh"
NPC_,,"0persiusSmercius",,0x01260268,"Percius Mercius"
NPC_,,"0erundil",,0x01260267,"Erundil"
NPC_,,"0mehrunesworshipperUm02",,0x01260266,"Worshipper"
NPC_,,"0mehrunesworshipperUf01",,0x01260265,"Worshipper"
NPC_,,"0mehrunesworshipperUm01",,0x01260264,"Worshipper"
NPC_,,"0qorwynn",,0x01260263,"Qorwynn"
NPC_,,"0hinald",,0x01260262,"Hinald"
NPC_,,"0balan",,0x01260261,"Balan"
NPC_,,"0wadarkhu",,0x01260260,"Wadarkhu"
NPC_,,"0darenSadryn",,0x0126025F,"Daren Adryn"
NPC_,,"0sodraraSandalas",,0x0126025E,"Sodrara Andalas"
NPC_,,"0anasSulven",,0x0126025D,"Anas Ulven"
